"id","availability","description","hauteur","largeur","longueur","nom","prix_unitaire","reference","fournisseur_id"
"603",50,"S52AO139RY22QOA8O575T64AT78SA6QY821T1S6YPQY43ZQ99P2PROTRYE84AQ9RTQ457Y591OSO3371TZQ7O9S31POEQE5Q5TY91S47851Q3PY974133T6E","103","430","262","Y42TPSR2A6S9SAP","170.42","111S2","2"
"33",96,"O46OA79QPR939SS9E817E43YZ1OPY2Z9TT78AR5R759YE52QSA53P932QSS2TPQPS34R7P28Q2R6Z8TZT6ZP7A13P346346A4ETQ81EZ23A4522ES733QOS1","227","265","214","5R7PAPEOP7AS48S","182.96","OQOPR","3"
"587",30,"8Q2736O59OPAP26Z144O3ZTAETEO63Y85Y7AT715O3S2AYYE1APRPZP99Y716OA2P567Y94R8S64QSR6ZO45SE5426Y36S1OA72O224178YO17EA8AQE8Z3Q","262","305","279","Y83A327S4QQP265","477.59","T6O5P","2"
"571",96,"8A41YZ31QT3OAPE4PQS1P298T157Z71T8YOES373487PRR59QYTAQOA8A89P1826EOAYY4A299Y6Y4PYZZ29T3QP682OP882R5676S9OPZOAZ4OPP19O6EYO","24","355","60","596442Y4A34A298","219.3","5SPZ2","1"
"578",99,"65S73P38Y9P38RAOE9ZOQZST922TE57TQTESE62358S42S2E7R7O8P3PT226PY3T8QO2SQTQ27T1EQZ34A572O8OP961YR5PPT5E1PQZOAETPQZR868848Y4","186","76","160","65ETRRYY69QZ71A","117.73","R69A7","1"
"410",1,"6ZYQQSOPS8E3QT744Z99PT11ZSROOPQ26Q7P78OQY4185Z16S9AZ8249Z4223288SQY8Q8799A54576O8OE1YZOT12YYTQ18911EE544Z41Q3994R13EO154","134","496","377","TEY98EY5PTA2O1Q","140.53","5Q922","1"
"581",9,"783YP5Q2274Z4EERS6RO62SYO23Q11E1EYA538RA29Q4366QSEYQ697YQ2RT34O328R4RZ18Q47YY8TYS53ZP51E1OEZ6RTTOOZE42ZOE7RROZOS8ORQRZZ2","301","312","226","AR3OP43R6PP4RS4","395.43","5EZZO","3"
"574",8,"96SO9Y39SO675Y5245QOQ7Y7TR7SYQZSE213357582RATS1Z33248O775TT2338ARSR6AOE5472P5368ZAAAYOSSZ18AZA2SY338Q6EAYAEOO3PR91O8SRZ3","270","411","78","5875A9YTE419TP2","467.9","3Z79Z","3"
"510",99,"1QP99TZEOO56162O1ARZ32ZY23O6QT528PZ3A9SPSY52AZEYO3Y62SZS34YOS9936E6Y2PE274RR24SE6S7Q2O98Z6YP194E9TSQYPSQ9O269O48R67QY32Y","300","392","491","3TPOEYR5QES9Y8Z","445.31","A6RRE","1"
"557",76,"118T558Z93OQ37YAO16PQETZP8P7A84721R752EE2R3T72419RS2YS995SQA8E1Q3SOS845RR9O334YPRZ3RZZAA8SY3YPPZYP429T31Q38S166TT21E43P9","224","76","490","SATTYYQQ7SZ2T8A","217.61","P6YQ3","2"
"589",71,"PY63TTEYPAPA414P64ZE5Y1EYT4OO41P7Q13T7TY2Q6SQEAS8OAT24Z48E12848PSOY52T22O75YYOP718SY2668YZ63E91559P2Z4ZZ8Z8EAT14PY4Y7PEY","34","297","61","922R529A15AA168","492.8","47ZZ2","2"
"793",68,"P8843Y1PAQ42O716SOTZ8Q642QE2ZY9P8P6PZO7S2Z7P7QQ2O47PO7TZTP311RP6992A8QZQ2T44S922467Y594Q372E8OATTQT7P9SZ7ZQO87PO1ETT5P8P","146","416","465","6E593Q3EOYEZ6AA","292.65","ZPZSO","2"
"795",13,"YRAO8OEYZ4E24R31T351TEZ9QZP46S597676RRPQR7Q2EP1T37A2Q8R1T68996O4P6R55O55SSZYOTYRP5819EAEOA6OT3QP1O15YQ8627PAP8SPO3EOQ76A","117","377","320","R1P22YP1ZS48S5A","439.5","45AE1","1"
"994",6,"R2RTE5Y156Z866471ZSE995QQY77P9SOOZEPQS4OTA58RO2YPASO8TO1S5O3QZ8PAR8PQ7YE5ST16R158O527R7Z7TZ89R76TEE6272Y4856S1E9Z9PZYTP5","25","353","97","943Y9ROY216E5Z3","351.19","E885R","2"
"989",52,"5OOEA7P6ER7AYA25S35ETRS6REZ632ATYZSTT181SPA2659ATA19Z928S711R76ATZ2YS1TZ4SO84RR216R7SZO4TOT817EA326T23Y2139122AZ3ZSZE638","190","127","277","ZET5Y4ZS7AO69T9","438.14","SPTA8","3"
"749",38,"Une belle description","100","100","100","Un produit","10","PROD","3"
"811",65,"2ARPQ8YQA894SE15OQ154S6A2S28RP91P3AQ7965539P9QP3EEOQ3Z1AZ3Q5S9856E816963TOZ1Z6242EAEOO9SROY2TO148ZQY14QO35ZZEAY715ATROPP","473","231","302","7YEPASY6O9ERS71","104.41","OS81P","2"
"573",43,"39587TYARR3ZE2Z6712TS33273TS453ORS78O74SSQRZ29ZQP3P655SPP59QR9SOY671RS7R57Z5QYR85TRSASQE68763Z63RO2QQ27ZYR5T64R5815Y9SOZ","273","369","175","6PQE12T4E518ZY2","61.86","EP27S","1"
"562",55,"E3Z3PA723194R5Y185Y9P7TPEA46PR3AEATYZETAOR34SOS9RSE9S3SQ49O6O8Z7377AO8S14TT785A4O561STY57PP8YR4PA1YOEAET6T7P4PT8PAEP1187","251","215","425","SPR7A3979T8P73E","71.26","P26OE","3"
"799",15,"59P2STEZ5PTEE4564SSY3OT89RZ7747R5214Z3A9Q241YZAYOTO442QQ9E4ER2443OS9579539S59Q8OAOZ8QY1428QT8OT321R61ASYPS5EP123O6Y5SEPE","286","231","182","8P156TZ7T3Y511Q","445.9","1QT1Q","3"
"990",12,"S38O79RR4A474E8P257492OE8Y486A151Y2S8Y182937YTQOQE3ZA657SSY5Z5AP2965T22S387612S12E12YREQQA529ZO178647QEE2AYY565P834323ZA","354","113","257","A8OO64Q1Z7YYYQY","313.7","AQZ43","1"
"551",41,"Y1P41O7Q9Y495734YYE84A7TR86PZT764ORPPAA7RZ1Z16S7ZY1S31O3Y18A233547T67A512QY9S65Y63OE878OEY57Z4797R7ZZAYZA9QO8T5SRO6E4RSY","89","275","248","7PQ1TEPEYT2TY1P","324.77","Y55R3","1"
"630",79,"23PS1O96YQ5SYAQPS84QZZ7Y4Y3751A65P1QO7T4O6AP9R9AQ1SZRA485E419TOSREE5SEERS388A7O254Z62882T335R8153ZPE4YSRYRSE1P8838E4AO2Q","189","287","294","41Q7EA98Z475233","371.75","OEAT7","3"
"801",50,"PT79P2ST74OP466QOEEP9Z4O2AOPA2618985E98ZYZ4742OAEYYQZA7Y1P1ST999PY885Q268ES3YY5Q69RY3R3287R39EE68A59Q7Q2YTQ1QPST7YPOOQPP","377","290","313","5AA6PS2OP85638Q","289.7","635Y3","1"
"999",67,"PT2987A58QT6Q49QY6YR44743E3SP6P112E3SPY4345Q913QP5T3Y2E832QT7A6ZT4Y61316Q89OO6799PRA8EOA2QS6T99821RP1EQ6744Y4T1987SR94RE","422","423","345","4S2Y4S179914OZ6","449.7","OTYAR","3"
"622",5,"7QE213Y4OR6EA2TQ7OTO2313P98E96ZOS141ESO2YRA7E8T74QSA71ZZ3332OP2SAY6A3YE82126815SQR322YYOYS2Q1P9EY2ORTYQ27P6T9T2Q31E8P2AO","485","98","225","SOZSZ94ASATE4ZO","301.7","Y1RAQ","2"
"190",10,"TTPZ4AZ67T8P7455P62EEST5O679ROQ9Q1ORES1P71PYO8OEY45E1PO437O15RSQ93QAZA882RO3Q9RROO4TP7OQ9ZR849AR5S2496RRRPT8Y6455RA3A528","442","96","246","97AA6RZ518313P2","188.17","EPYT5","3"
"637",97,"P33ER5SZ4A7E655Y39R2SO77687789TEA5R5YSZ9S4A5Z2OEY4ORZZ48Z8ZAAP1R1A1Z1S4A9O141Q6E57RO87ER35Y41TY9253QSY26Q9EQ333T1ASTST5R","140","498","107","Z5O37Y8417QZRS1","102.6","3324Y","2"
"804",89,"E7Y71Z4Y26RO9T1Q7Z87S9748O5773YQSS332P93Z155332SR7AY89RE44RZ161SSOR93OO75A3PYQE229S2P1TYR45992Y6P1PY12T7Q5S7YR33ERR84Z9E","379","387","338","EYQ7ARYT97PRSY4","374.69","1Y51R","3"
"1022",44,"ZQ5YAO93EYZOP23O76TZEA977AT39Y486Q2QP615PA52TSPAOE6QA541EYR22P99ER75SES495QOAO3R7S2984R25Y2S5ZS194YQ3654SYAYYE4Q4YQRE89O","155","267","357","Z8S957Z39ZEPP67","409.8","3R637","1"
"634",15,"Y6A5PAP18421E8EY5EA6S65A7P7QRAQ6EQQZ97SOQAEO1QRA4YE3684AY3AA6Y2667ST1TZQQPTZ3RSA5RZPO4S77629EYOY14TP81YQY474R3EREASPST7A","151","232","121","17RE786Y9T134Z5","286.2","A7RRY","3"
"823",52,"7Q2YSAZ3ZYY6YE81Z56645RPS71E82PPQO8QZEE57R711PTS3O5Z74T5544Q124253SA68TA8O965OZRS1Y599Z8O8E115ETSQTO27QA3ZEPAP4O3414753T","449","152","223","Q315Y84YST952QY","287.27","36AQY","3"
"807",50,"Q24A33P73E91875RYP6O75TS5ZTEZ98ZZ749PRE4ZAS6STAZ6AYQOAT9PSY37S33QE5PSE368O93SR4R1T9ETQZ8T11O6E6E1T8T7Z64A37638Z9242Z9841","250","122","421","9PAP9Q84ES7SO8A","72.71","66SSZ","2"
"858",52,"Une belle description","100","100","100","Un produit","10","PROD","1"
"80",72,"216R29Q73A8OEE8E9RQQ51451TQ71S8Q2P4E45TYOOTOS1PSPZQQ1O49RA52ASS3PQ6RS2779OE8EAPO45O55T97EQQSAZT898Z2P6R365AA759P63AYE4SY","372","257","119","95Y3QT4E3E4SOQ7","331.72","3P2R7","2"
"908",68,"Une belle description","100","100","100","Un produit","10","PROD","3"
"1014",10,"Une belle description","100","100","100","Un produit","10","PROD","3"
"923",88,"2TZORA6ARATSEPERS1661Y76Y2SE2YARRZE7A26175S7R9Z26QT8Y641T7PT47998E8ROY4757RTOY8O96TE1SSPY3P2Y13A9S919OZ63S8R3TT79O9TS49A","188","455","268","319QY47Y844Y79S","101.74","QSSO7","3"
"609",22,"5PSO2Q3EP7648OA5P87YA4466S9Z351797ZR3T65A4ZQ2119Y95971AOQ55Q78RQSEOZA49RE3QO9T779Y8T38P1OOA7ERQ6495R49Y562E48ZOZA1Q26A89","195","328","477","AA31OS97RYSSQTO","242.8","76EY1","2"
"980",43,"Une belle description","100","100","100","Un produit","10","PROD","3"
"986",29,"Une belle description","100","100","100","Un produit","10","PROD","2"
"712",34,"ZO72T8TROP1823TEE813342E9OT79263EEA9R59Z8R98QA2Y14Z6734Q3RY14RT535Z55S7RRE1RSA8A47698372O89RR786Z23S6P58Y1Q3T7471AZ7AEEQ","379","98","241","QQ77ET9E1A4E2E8","285.86","4221T","2"
"975",50,"P88OTT917T17981Z4RT72595YQ1PO88OR43QEZER97O6Z8OT56PR948E8Z42RZR73ESPRO442183EYOZR3Q44E9OZ65ST36YRPEOTAQP4E15O6T46YY82TAE","21","488","101","45EZ432PST857R7","168.53","TRE87","3"
"798",35,"YQ8Z3QZ4R38ZORTYR3E6ZA8TZ68A82R719395S72ESY7OAO6ARYTZ2T18747O3T115YO9TSRT782AQ3Q758Z1ZZ3Y4AO6Z275583S39S6Q424T3S9925R9O4","144","425","495","5QY295TSRZT1EZ9","138.1","RSAP7","1"
"1016",9,"Une belle description","100","100","100","Un produit","10","PROD","3"
"739",15,"OQSO66TOQYZ4RSRREOZ28P84O5O153Q878AE815T8Y5261T6P166SPSYY6SQYAP61QEEZP67SP391QSPE9YTR4OTAY3S8Z3ZRQQRQE942TTO24Q6S1YYY3Z7","292","433","182","5S43A1S4T92ZS35","55.11","92ZA9","1"
"814",62,"1S2YSAO646RZQZEE5TS21EO8YAPZSP9Y83O36O6YOYZ253PZ8Y5OQ6R1Y3221Y25SAA757139AT65T92O31S883ZZSRRA1PA1SY8A7SE79Z36S94O9Q23TPA","425","87","122","ATRS9EQZSZZ2SZ3","198.78","6ZOE4","1"
"636",86,"3ER6AAA1PR5YA856TYEZ78TT3ZSTS31467OYZ2S5YT355YAR35Q68Q36AQ283EA7AS43SPPQ9657325ERA3T4TRO5428YSEZQEQ67P117YR3QZ85TTTZ13RY","277","163","56","1S99RE5Y9YT4R7A","299.19","R3R7P","2"
"610",33,"8PARYSOZ9R445TEEOA6SY19R1T161Y48SAEPPZ9AT8Q5P58ZATQZAQE5OQEPEAESSSA96Y1PYAT7A5YA6SRYT2S65YAE23TRT86ET3Y81Y4A423511Z33EPE","235","270","214","8AZ7P9E384ORO89","331.71","46OA5","1"
"613",70,"9PO892ROQTT3O1Z31O9RYA4RET8T5O17YYQZASEZ8Q356P3E254443P7RP578PQ7EE395ZOS1PYOO44O9Y1655918R13O1AA9PA1Z464O14783PSSYEO6OZZ","270","76","254","5Q776813O24Q6E7","429.33","Q77T9","1"
"743",70,"2ZPA4627SSOE2ER77Y4T5939723PARE26P159E7Q8A68YAQR13Y2Y8Y94258QY679S94P331TRQ49AZ6SS9R6S51ET2TQ8Y66227631845O6P55ZT81O2EPR","111","212","124","5EEE34O1SOES27S","184.28","9PEQ5","3"
"1018",29,"8R63T5T333OR3ZT14Z1A9P1ASE64SSQ41EA46S5EOY413A3P2441EERR2SPQ9S5OPO7Z9A4SY64YE4S8EQP9R4Y1QA33AT59O25SER8RP7EYP5PTY9SAYER5","257","355","340","S79E9Q34R5537Q2","331.48","QAATZ","3"
"933",9,"O983ZS19YOOYR9577QAY9EO1ZO54SS47EPOQQOYZ3TAR9ZS23S822YPZ3EO59SP433Q66S8RA9QP4172O4T93REESR1O3E78O9Z61A3SSZ9S2ZP4R64TA4Y5","339","205","51","41O9544Y2QYEQAP","273.22","9A37O","2"
"859",43,"SZEYAA7AOPEARE4RR54TOZ8OTPTTOPR6E9OA5A2T7RPASQ52S251Z5EQ473S2T8A9SO9O6Z6QS94QEP4665922YRSOASAPE68R47Y181R1E2T69P625RZSYZ","83","175","249","T8ZS995PS97A87S","462.28","YO7ZO","3"
"617",57,"A2E4PZ4PZ76Y9YA5Q8R91RSE5T9E8A9QQT9S7138RYAOES7945O2Z3A7A9A9R9T63OYEZ6R17A57ZZ5SZE1TTQ545Y45T1EO7Q92Y2PY4PQTAAYY323TA764","457","105","66","Z9984EA68Z796ZZ","498.85","6QO5A","3"
"751",38,"Une belle description","100","100","100","Un produit","10","PROD","3"
"454",49,"OYTZOOPSAP1ZA21TY815RY5SA7Z479Q7PR3Z7T8A78O28T862Q7T1YAZ37ARE73PQS763QA1P3Q1OYPT4S5RP4RY615EEY2OSYQ2S3114Z2QSTQS76ZYR7T1","183","218","102","99A9OES5588P69A","282.34","3R1SQ","2"
"822",37,"P3SQA9AO8E16Y4S3ZOZ75S4S9668SZ6ZSOSZ4TY36A6Q8RZZS9R9O1YET1Y43Y9A117AZ539359TRSS7Q2A75Y28STE32TP36RRR5839A64A3R2OR79S5O4T","488","113","429","8Z1Z18PYEOZR74A","36.97","SYRRA","3"
"1015",45,"25S88T963TZP24TS1928QZS9TY282ZR6T1PP8QO15P2S4RZ894444RZ324YZ662SSAEYSYORQ81Z3T69Y216A58ORSE36464SYEY6R2136YSZ9AAZ6ZTE1QE","65","334","362","O497YQTZQSPE1YR","214.1","45PO9","1"
"625",90,"TOPY6E11R612151236ES79Y38S7EYRAQ86T6Z1EY6QOOZ4A75Y17SAR1TTR12Q3Q8R68PPREYA4E97YQS525SQ3TZ7E9AT91PAA21E1AYPT5O7PQ1A855OSE","107","126","143","2PT74P6ZZRQAPEO","229.63","92SY8","2"
"998",12,"Une belle description","100","100","100","Un produit","10","PROD","2"
"530",33,"SE9OATO7ZZ7QOQ2P42T9Q84R76YQ1P2APEAO9Y6RYQSPO3ZPOOT9PZZ5921AOZQ45R52S987EQ1RPZZTQ97SQ9A839OQQS8R1T368QO31QP78A6Q6RP36RZT","59","198","356","6O6SR215QY8T3RY","23.79","78773","1"
"629",67,"7E64RYEY8EQTQ4TP86O8Q6E438SERZS11Y6S7ER4QY794ZEO377229T5EYOQQ47SO3Q63414EORP4P14636PS324243YT35TYP7EYP3R3OAEY887P1AT2R1Z","320","430","419","985ERQ1Q4QSA42T","154.87","S573T","3"
"218",89,"S3OPOZRYE167Q1E9P541ER936R95AAA923YSR4Y6Y5ETYTA7ZR71ARPA84QSS71R257Y34RZ63SEOA3464R773YY58YQAAE54OYR62OYYA4ZR854TPYS24P5","362","138","83","Y98TZYTO8PYQ2A6","154.7","11E2E","3"
"1052",36,"Une belle description","100","100","100","Un produit","10","PROD","1"
"611",89,"O2EP536EP47S7ATE511QYA468RSP6917T1S856E1O44Y56ZPS4S8Y9EA73ZYY4EQRPOYSP934AR5AOPR629RAQO31TOQ7Y9P3ES2EZAT4QE5QZ9R1OY41Q81","241","237","383","4YAA39OYA56RT6A","309.34","AS6A9","3"
"821",69,"REE1681O4O7ET28QPSQZ91Y3O46OZ36PYTYOT9YYA933SSQEZ9E1T3RZ8ES63T84P9P77T1ROR8ZO73Q48O1Q1R5P5499RQ22959QAEP7SPZ7T6528P1PS8E","228","177","86","PPTOPO4YRSRY68O","434.49","O18TP","1"
"641",76,"7T6ORZTOE6548E39EP4298YOTP616P1QYQEEAPRAY72SY21TS1PZQO78SQ93QEOEA5Q4ETO88T2315TAE347Z76Z5P7OSR7ZZ7YRQPO6Y1O9A9QQO2Z2R2R2","104","367","232","Z4Y4YQSET88Z828","438.5","QZ9Z5","2"
"862",88,"Une belle description","100","100","100","Un produit","10","PROD","2"
"1045",13,"A6745Z8E2Z4ZRA9R9OPR3OR91SO2O4OE3T3984Z2STO6A84Q22Y4O539461PO3T8OOT916E42R94P6O59P3STYRQ6OE7Y8QZ282Y43EEPAQZQZ8851R8O3TS","250","372","233","OOPPOZ6363RPZ17","332.47","S8136","2"
"1068",40,"Une belle description","100","100","100","Un produit","10","PROD","1"
"631",84,"3R2392ZO7QSOAY24A26Q9A95T5ZQA4P457112O32RQ26TTO7EO3Y22RST8ZTRA5R789A8QR8YZ8EZS21Q5T3982Z3T93RA74RQYRAZ9Z3E938Q1Y4ZS2Q3RY","261","69","246","EAQ7S558R7AY3A9","216","1R28T","3"
"621",42,"PZ491969S5A5E4PQZ32OS16S49E6TE7TY7SA76992EZ3A14733AE1SR68R13PA72S4ORZQQY9A135TT9SP94EY51A9AQ677P4AQR78ZAZ8T1881O9363ZE7R","236","65","352","46TR77Z67PS6879","327.29","3ZT6R","3"
"819",64,"89TE46TY246O9O74ZYA6TS7OYQ886A16ZYZPQZ5QQ2ER74R2E9P549ERTQRY4RS1285Z286ZZAY2R1Q18Y8AE8O8YY14T729QZYQ6E3Q5S68A2R6284T4QS1","442","353","415","2EO556P29AE5Y7S","307.15","SYT72","2"
"627",25,"E35RRS1QP1S4T1R15AO9TO9883APT4AYAQA163T1Q76RSO3TPSZ12TQQYPZZ915QR1Z8ZQE48998ZRZR6P1AAZ7QYS5OPE311R96RR3Z42R9EPQ3875QP8S3","351","162","406","2EA8PYZ3EOYRPAZ","457.5","63P94","3"
"995",13,"ZAQR76SRY88YZTE97EA474A5TAR1Y32O149AZ7274234Z9O6737154Y6PQ86231R4YQPA3Z4Q54SA5TSA236Y6A1E8STP1R78S6ERQ8SO9YRO47R39TZ8P92","359","471","322","QQ877S4AZ73Y7E4","372.27","S818P","1"
"976",13,"Une belle description","100","100","100","Un produit","10","PROD","3"
"619",85,"ASRE6O8RAY2S358AA82OTS4Q5OR5O66QA5P3YYQ61Z4OP6T55828QAEZY5A1R7184Q6175959S9RTR5EYS8Q98TYT34R2T1YTZ3O39EZ1EY94T6ZTZ5Y1YS2","274","131","170","254P6RSTA7P38QT","323.6","9PYT3","1"
"844",32,"3T18Q7PS9ZP5517OQOT6AZ1T99RT2AOR6Q95R8781E614E6E49YY9EZO2E561AYRYOO76787A98584Z28AQ5Y6849TRYR9QT45R4P373Z51ATY3S5OY1SQRS","192","29","353","S195O2R2TZA997Q","87.65","47866","1"
"1030",9,"22QQSO54Z5YRPQ3ZP62R33E817R6OQ4Z3T52QT2Q6R86Q5Q227E9QSO4QTRZ1Z4ZO7T2RP9RP9477EA7E3E9R8R2S818R7P666EOS6O5Q7SPP3P81A837486","267","154","22","7QS7QSS9154TOA4","433.55","9Z3O3","3"
"984",71,"ZPTEZOQ87T9SST9RP31Y2ZZSY1PA5615R7Z4YTT39758A7O96SOOAPZ7Y6SPEZ8R5164SOSA96TER5QEP38AP25YREA67QZYPO3TR24PT14R6675TEPEQ866","297","190","141","24R2EO4Z794Y343","150.8","16Z4Q","2"
"597",54,"Q2E67QQZ5OT7O357Z464QEYY85EZY55ATSEY21TYPPYPSPA75116SPE3P6AS21YPRA9SYYA6SZZ37TZPEE2SQQ1T66YZ35P329QA8PYEOREPPOO55S3227T1","257","293","38","1O65YT6249O1ST9","482","1TE3Z","3"
"957",26,"RRRRYQP4OETR997SYE7Z2A914PE58Z6PZOR87PR464SRQEQ5368312QPS485SEAQ6O6O61526245S19P8QEP875A33RT58Z64EQ2Z7SY7PORYTY4PY5TEYE1","61","27","245","7Z8R18ATSRQQZOR","264.2","2R2TO","2"
"508",1,"PSY39Y64OZ246PZPY33O45AOPESR6A6ZEP53Q8Z68Y1RP7637RZYQAZZR8OO9ZAZ8OAQ2AEY65A1O87Y76P3T834PP4A6TP41ZT8R2QO9T4Z8ET4ES6E5O3E","191","136","274","P5ZOR169E7Y72O7","390.24","AA966","1"
"837",96,"Z8SAQ589Z8EY6O63RY34OAY1Z8OR13T45YSOP2S85A833E7P56O4YSYT6A64RO65P6511Q8ASYAO73R5512R1ZZTO47744315ES6A6OYQYSYQ2E4ZT7QES73","147","87","205","SPS2A98TY3SZ19R","229.18","RYSRO","3"
"794",16,"3PS68ZYSAOE47ZO6O3PA9AP7AOQR6AR147QYQYE472142672TA3Y45785Y3P4TS37ES7AA8R3RQA6YA5TSR1QAS97YP17RAE9696TOO95RO8Z31EA4SAEQ2Q","422","35","149","427OY955Y28E2EQ","94.16","A43SP","1"
"758",29,"562POAP1476R4SR97YOEQ1OAQYYQ62O591P9P88T698SY46STO62T2TR3T573T3Z1PQE4479864PQP5Z8PY6T66YSTQOZYZTAR8Z37ZR4E8TR1A49TT5Y8Z8","447","126","193","14QE974T7Z5T825","277.76","35EZ6","1"
"884",55,"S3SE4983785Z9EYR2P6Y6QY17ZQ82OE4QT1597QO15SY761AAAOO76A61RQ416QA88A22RAYR55ET6P2RPER93E75T23Q9772657ROT5PTA4S3ESSZT25Z8Q","38","295","354","517EE453O95S3OR","377.12","T32AA","3"
"1046",91,"A6OQRZ97T8R38S5AY4PQE2SQS69POYYZQYE435RQ66RZSYE5337Q8385R84669PROP2SA64RSEPP9RYS342T1TQ8281A667AYZ718A3OO54767R4RR3Z6AZY","489","431","406","RZ93RS26RR8OPPS","108.64","57R39","1"
"489",97,"2QZQ3OZ87Q2OQSPAZ69E6ZY49YTOTP211YZYRP4TZ6P9PYE9ATA7P4SPRS6O62T18Y914OEYOOT97ER62QT88561OT1S8S277A7O48OPTEO38RE6ZP28O8T6","347","84","98","A55R66QA9OQ7PTQ","113.41","7387P","1"
"1001",72,"QARA76T12ESTEQS389AT7P2YYT96A71S871S3E6ES7O57Q5OS76RS464Y34EQ1R4E2OARR1TZAZSRTQOY19ZOSAQTAT54TRO3RTR528P3P5Z312P13SEPQ23","126","399","496","O3A45PT5Y842273","397.42","P2PZT","2"
"992",42,"Une belle description","100","100","100","Un produit","10","PROD","2"
"748",26,"Une belle description","100","100","100","Un produit","10","PROD","1"
"703",75,"2ES317R914STO666175Y2S1TR42S6YS7Q2O9SZPE4TE85T3A9TQ455874PT6ZEQ78YEY748OSZTY6AYZ1ER2Q7AO6A2ATT4565554TAAO5O44PS396Q9ZYR5","239","33","229","41A9E3PO7S2OYR7","367.64","3OS94","3"
"1055",5,"698765AE72Z84SY7QPSPQPPS3PEST6615QR3E1AR5YT4O3T5A7542EP1E8EEOA8Z74OP77Y491OTTS281392Z472A12727354O1P1Q6RA7OR24PTYRQZ4789","491","481","259","182R8OEP76Z83PE","288.46","YQA7R","2"
"997",62,"Une belle description","100","100","100","Un produit","10","PROD","1"
"618",16,"2Y465A3R8A2SAPZYQPP1O5Q3Y5EA5S7713TT3E827A7YRA3232YQ3Y1377P9E9PS9786EYPS66766511YP2ASAOZ8952S87TQ59RR6QE6O2RP6RO5YO22794","134","229","239","7SEE5YQZ3RT5EE6","377.34","4T4AZ","2"
"802",18,"Une belle description","100","100","100","Un produit","10","PROD","2"
"860",96,"Une belle description","100","100","100","Un produit","10","PROD","3"
"51",78,"2R57ATR6QEETA52T3Y4815AZ4P8O745YO2T67A29RAQ7ASPPYT9O45RZ9QR5OOE7541ZZO34ZEOPE1SQQ377YQPAORO56Y3Q2TS338PT5AY4722ZAO1AR9RO","344","139","64","QEZA1P2OE1E7OZY","385.85","AOSA8","3"
"1008",63,"Une belle description","100","100","100","Un produit","10","PROD","3"
"831",89,"T59PT74R629QQQ4151599P48535PSOA84ZQ6O6ZATO3TER477P512T4PT3O1PTQ9YSPT7ZY4SZ9T26TSTY731PQAZ3YA495Q5SEZOPE97RQ98Z786RAQ4SO3","165","120","289","92R54T6Z45TE7S9","439.31","1P8R8","2"
"920",75,"Une belle description","100","100","100","Un produit","10","PROD","2"
"924",18,"Une belle description","100","100","100","Un produit","10","PROD","2"
"929",52,"Une belle description","100","100","100","Un produit","10","PROD","3"
"931",11,"Une belle description","100","100","100","Un produit","10","PROD","1"
"993",9,"YYO7643T2QTR549SY87A6Y5ORP77ZQO17ZT3PY5621Z6T7ORPY8414TQ14T7O86PAT9PS3EYZ5Q3R568ERZ2591Z1TTR25PPP5A5YRQ9YO78P3QOO5O86ORP","352","322","118","OQ1ZEA74O2799TZ","63.59","T9SAT","3"
"576",57,"7REEE6499P28S9RRE295S3A7YQYT37A1R89E84RZ6516Y93OR5442OQ4RE63ATOPRSETP5O18S56RA3SP117ZAEETQ53ZSA9AY45S18Q816ATART69OT4EO1","167","194","276","A99S61Z4574SA92","232.53","6AO7O","1"
"936",10,"Une belle description","100","100","100","Un produit","10","PROD","1"
"937",83,"Une belle description","100","100","100","Un produit","10","PROD","1"
"655",7,"62Z5T33ZRASQ87EQSE9R4AZ2QAST6Y1PPOQ2RR4A6EAP9EPOPT594Z97OZQY3R87T647P32SEY477ZAR7Y51T7Y7QO3PZQ3TQ5ES75392TZ7O14461Z6AZA3","66","63","395","9211RQS82835Y52","200.32","1R9SO","1"
"626",70,"2S1RETSZ84A417ZE4T6Y47PS8ZSZ5PEA956E9A6YY6685977Y135ZS1A98PO1P75QZ24A137O9471P4OOPRTOPQ1117YSRTP7878E7QY957AT3Q2Z134PO6P","145","84","273","892P573RS8OA5ER","140.45","RA22Y","2"
"620",12,"TA52SS9TSZET61SZ6O784E36P9TY3PZZYAO7OTZ1EQA1Q27YR59Z3YE7O2R4YQ8ZZTY8E1SO88TZZ17RY995ZTQ7R5Z7724Q1RZETOT69P4T1QP74Z9E2SS4","140","423","327","PY42OQZ5TRSOY1T","86.66","A6E71","1"
"927",86,"E8STOSO2627SEAAAE7Z6S6TP2633AY8231S9S9SOPE35STE71S7OZ57R8RPR1S84YAE9Y51YT9O5O7R5O38RQYTY4YE62YQO25T17TQOS5RS5917TA138AR7","491","385","384","ERZP331S42P6TT6","89.61","PZAOZ","2"
"635",30,"Q531TR5EATR6Z1RA962RQP7OOAQ49ZZS2PT32P1981A4ZER17T17YZOR2A957ZE92S7ZQ38A6ERSOO8Q9Z3SPEYPQESR87PPE29Q5QO1A8AEYOE3O258O15Z","91","295","364","493Z2AO3PP4O213","313.11","78Z8Z","3"
"1039",16,"Une belle description","100","100","100","Un produit","10","PROD","3"
